96162,38331
96626,38331
96626,39426
97310,39426
97310,40668
97359,40668
97359,41849
97707,41849
97707,43108
97569,43108
97569,44376
97218,44376
97218,45527
97840,45527
97840,46776
97425,46776
97425,47939
98400,47939
98400,49175
97914,49175
97914,50388
